"latitude" "longitude" "elevation" "total_prcp" "t" "sin" "cos"
"1862" 40.6117 -122.5281 394.7 3679 2 0.866025403784439 0.5
"1863" 40.6117 -122.5281 394.7 1192 3 1 6.12303176911189e-17
"1864" 40.6117 -122.5281 394.7 2789 4 0.866025403784439 -0.5
"1865" 40.6117 -122.5281 394.7 1548 5 0.5 -0.866025403784439
"1866" 40.6117 -122.5281 394.7 244 6 1.22460635382238e-16 -1
"1867" 40.6117 -122.5281 394.7 0 7 -0.5 -0.866025403784439
"1868" 40.6117 -122.5281 394.7 72 8 -0.866025403784438 -0.5
"1869" 40.6117 -122.5281 394.7 174 9 -1 -1.83690953073357e-16
"1870" 40.6117 -122.5281 394.7 1853 10 -0.866025403784439 0.5
"1871" 40.6117 -122.5281 394.7 2063 11 -0.5 0.866025403784438
"1872" 40.6117 -122.5281 394.7 3549 12 -2.44921270764475e-16 1
"1873" 38.5253 -121.9778 41.1 2441 1 0.5 0.866025403784439
"1874" 38.5253 -121.9778 41.1 1158 2 0.866025403784439 0.5
"1875" 38.5253 -121.9778 41.1 409 3 1 6.12303176911189e-17
"1876" 38.5253 -121.9778 41.1 1059 4 0.866025403784439 -0.5
"1877" 38.5253 -121.9778 41.1 121 5 0.5 -0.866025403784439
"1878" 38.5253 -121.9778 41.1 0 6 1.22460635382238e-16 -1
"1879" 38.5253 -121.9778 41.1 0 7 -0.5 -0.866025403784439
"1880" 38.5253 -121.9778 41.1 0 8 -0.866025403784438 -0.5
"1881" 38.5253 -121.9778 41.1 8 9 -1 -1.83690953073357e-16
"1882" 38.5253 -121.9778 41.1 382 10 -0.866025403784439 0.5
"1883" 38.5253 -121.9778 41.1 536 11 -0.5 0.866025403784438
"1884" 38.5253 -121.9778 41.1 1728 12 -2.44921270764475e-16 1
"1885" 38.6828 -121.7939 20.4 1889 1 0.5 0.866025403784439
"1886" 38.6828 -121.7939 20.4 838 2 0.866025403784439 0.5
"1887" 38.6828 -121.7939 20.4 456 3 1 6.12303176911189e-17
"1888" 38.6828 -121.7939 20.4 883 4 0.866025403784439 -0.5
"1889" 38.6828 -121.7939 20.4 173 5 0.5 -0.866025403784439
"1890" 38.6828 -121.7939 20.4 0 6 1.22460635382238e-16 -1
"1891" 38.6828 -121.7939 20.4 0 7 -0.5 -0.866025403784439
"1892" 38.6828 -121.7939 20.4 0 8 -0.866025403784438 -0.5
"1893" 38.6828 -121.7939 20.4 135 9 -1 -1.83690953073357e-16
"1894" 38.6828 -121.7939 20.4 287 10 -0.866025403784439 0.5
"1895" 38.6828 -121.7939 20.4 679 11 -0.5 0.866025403784438
"1896" 38.6828 -121.7939 20.4 1649 12 -2.44921270764475e-16 1
"1897" 41.7025 -122.6417 826.6 867 1 0.5 0.866025403784439
"1898" 41.7025 -122.6417 826.6 312 2 0.866025403784439 0.5
"1899" 41.7025 -122.6417 826.6 486 3 1 6.12303176911189e-17
"1900" 41.7025 -122.6417 826.6 789 4 0.866025403784439 -0.5
"1901" 41.7025 -122.6417 826.6 154 5 0.5 -0.866025403784439
"1902" 41.7025 -122.6417 826.6 128 6 1.22460635382238e-16 -1
"1903" 41.7025 -122.6417 826.6 323 7 -0.5 -0.866025403784439
"1904" 41.7025 -122.6417 826.6 16 8 -0.866025403784438 -0.5
"1905" 41.7025 -122.6417 826.6 119 9 -1 -1.83690953073357e-16
"1906" 41.7025 -122.6417 826.6 862 10 -0.866025403784439 0.5
"1907" 41.7025 -122.6417 826.6 589 11 -0.5 0.866025403784438
"1908" 41.7025 -122.6417 826.6 1065 12 -2.44921270764475e-16 1
"1909" 39.4992 -108.3808 1718.2 374 1 0.5 0.866025403784439
"1910" 39.4992 -108.3808 1718.2 332 2 0.866025403784439 0.5
"1911" 39.4992 -108.3808 1718.2 284 3 1 6.12303176911189e-17
"1912" 39.4992 -108.3808 1718.2 536 4 0.866025403784439 -0.5
"1913" 39.4992 -108.3808 1718.2 477 5 0.5 -0.866025403784439
"1914" 39.4992 -108.3808 1718.2 205 6 1.22460635382238e-16 -1
"1915" 39.4992 -108.3808 1718.2 215 7 -0.5 -0.866025403784439
"1916" 39.4992 -108.3808 1718.2 524 8 -0.866025403784438 -0.5
"1917" 39.4992 -108.3808 1718.2 295 9 -1 -1.83690953073357e-16
"1918" 39.4992 -108.3808 1718.2 489 10 -0.866025403784439 0.5
"1919" 39.4992 -108.3808 1718.2 455 11 -0.5 0.866025403784438
"1920" 39.4992 -108.3808 1718.2 1476 12 -2.44921270764475e-16 1
"1921" 38.9931 -105.8914 2724.6 74 1 0.5 0.866025403784439
"1922" 38.9931 -105.8914 2724.6 155 2 0.866025403784439 0.5
"1923" 38.9931 -105.8914 2724.6 351 3 1 6.12303176911189e-17
"1924" 38.9931 -105.8914 2724.6 118 4 0.866025403784439 -0.5
"1925" 38.9931 -105.8914 2724.6 119 5 0.5 -0.866025403784439
"1926" 38.9931 -105.8914 2724.6 241 6 1.22460635382238e-16 -1
"1927" 38.9931 -105.8914 2724.6 352 7 -0.5 -0.866025403784439
"1928" 38.9931 -105.8914 2724.6 513 8 -0.866025403784438 -0.5
"1929" 38.9931 -105.8914 2724.6 66 9 -1 -1.83690953073357e-16
"1930" 38.9931 -105.8914 2724.6 285 10 -0.866025403784439 0.5
"1931" 38.9931 -105.8914 2724.6 21 11 -0.5 0.866025403784438
"1932" 38.9931 -105.8914 2724.6 44 12 -2.44921270764475e-16 1
"1933" 39.1853 -106.8381 2491.7 219 1 0.5 0.866025403784439
"1934" 39.1853 -106.8381 2491.7 631 2 0.866025403784439 0.5
"1935" 39.1853 -106.8381 2491.7 571 3 1 6.12303176911189e-17
"1936" 39.1853 -106.8381 2491.7 1008 4 0.866025403784439 -0.5
"1937" 39.1853 -106.8381 2491.7 431 5 0.5 -0.866025403784439
"1938" 39.1853 -106.8381 2491.7 394 6 1.22460635382238e-16 -1
"1939" 39.1853 -106.8381 2491.7 488 7 -0.5 -0.866025403784439
"1940" 39.1853 -106.8381 2491.7 1249 8 -0.866025403784438 -0.5
"1941" 39.1853 -106.8381 2491.7 180 9 -1 -1.83690953073357e-16
"1942" 39.1853 -106.8381 2491.7 617 10 -0.866025403784439 0.5
"1943" 39.1853 -106.8381 2491.7 606 11 -0.5 0.866025403784438
"1944" 39.1853 -106.8381 2491.7 649 12 -2.44921270764475e-16 1
"1945" 39.4053 -105.4764 2362.8 63 1 0.5 0.866025403784439
"1946" 39.4053 -105.4764 2362.8 83 2 0.866025403784439 0.5
"1947" 39.4053 -105.4764 2362.8 485 3 1 6.12303176911189e-17
"1948" 39.4053 -105.4764 2362.8 271 4 0.866025403784439 -0.5
"1949" 39.4053 -105.4764 2362.8 533 5 0.5 -0.866025403784439
"1950" 39.4053 -105.4764 2362.8 444 6 1.22460635382238e-16 -1
"1951" 39.4053 -105.4764 2362.8 873 7 -0.5 -0.866025403784439
"1952" 39.4053 -105.4764 2362.8 467 8 -0.866025403784438 -0.5
"1953" 39.4053 -105.4764 2362.8 79 9 -1 -1.83690953073357e-16
"1954" 39.4053 -105.4764 2362.8 271 10 -0.866025403784439 0.5
"1955" 39.4053 -105.4764 2362.8 38 11 -0.5 0.866025403784438
"1956" 39.4053 -105.4764 2362.8 84 12 -2.44921270764475e-16 1
"1957" 39.6567 -102.1192 1132.9 15 1 0.5 0.866025403784439
"1958" 39.6567 -102.1192 1132.9 94 2 0.866025403784439 0.5
"1959" 39.6567 -102.1192 1132.9 470 3 1 6.12303176911189e-17
"1960" 39.6567 -102.1192 1132.9 746 4 0.866025403784439 -0.5
"1961" 39.6567 -102.1192 1132.9 348 5 0.5 -0.866025403784439
"1962" 39.6567 -102.1192 1132.9 526 6 1.22460635382238e-16 -1
"1963" 39.6567 -102.1192 1132.9 1205 7 -0.5 -0.866025403784439
"1964" 39.6567 -102.1192 1132.9 709 8 -0.866025403784438 -0.5
"1965" 39.6567 -102.1192 1132.9 267 9 -1 -1.83690953073357e-16
"1966" 39.6567 -102.1192 1132.9 64 10 -0.866025403784439 0.5
"1967" 39.6567 -102.1192 1132.9 0 11 -0.5 0.866025403784438
"1968" 39.6567 -102.1192 1132.9 112 12 -2.44921270764475e-16 1
"1969" 39.9928 -105.2669 1673 71 1 0.5 0.866025403784439
"1970" 39.9928 -105.2669 1673 347 2 0.866025403784439 0.5
"1971" 39.9928 -105.2669 1673 839 3 1 6.12303176911189e-17
"1972" 39.9928 -105.2669 1673 923 4 0.866025403784439 -0.5
"1973" 39.9928 -105.2669 1673 689 5 0.5 -0.866025403784439
"1974" 39.9928 -105.2669 1673 854 6 1.22460635382238e-16 -1
"1975" 39.9928 -105.2669 1673 589 7 -0.5 -0.866025403784439
"1976" 39.9928 -105.2669 1673 272 8 -0.866025403784438 -0.5
"1977" 39.9928 -105.2669 1673 64 9 -1 -1.83690953073357e-16
"1978" 39.9928 -105.2669 1673 241 10 -0.866025403784439 0.5
"1979" 39.9928 -105.2669 1673 156 11 -0.5 0.866025403784438
"1980" 39.9928 -105.2669 1673 122 12 -2.44921270764475e-16 1
"1981" 38.8247 -106.1275 2424.4 122 1 0.5 0.866025403784439
"1982" 38.8247 -106.1275 2424.4 167 2 0.866025403784439 0.5
"1983" 38.8247 -106.1275 2424.4 310 3 1 6.12303176911189e-17
"1984" 38.8247 -106.1275 2424.4 440 4 0.866025403784439 -0.5
"1985" 38.8247 -106.1275 2424.4 133 5 0.5 -0.866025403784439
"1986" 38.8247 -106.1275 2424.4 501 6 1.22460635382238e-16 -1
"1987" 38.8247 -106.1275 2424.4 281 7 -0.5 -0.866025403784439
"1988" 38.8247 -106.1275 2424.4 741 8 -0.866025403784438 -0.5
"1989" 38.8247 -106.1275 2424.4 120 9 -1 -1.83690953073357e-16
"1990" 38.8247 -106.1275 2424.4 176 10 -0.866025403784439 0.5
"1991" 38.8247 -106.1275 2424.4 24 11 -0.5 0.866025403784438
"1992" 38.8247 -106.1275 2424.4 70 12 -2.44921270764475e-16 1
"1993" 39.3061 -102.2608 1268.6 33 1 0.5 0.866025403784439
"1994" 39.3061 -102.2608 1268.6 105 2 0.866025403784439 0.5
"1995" 39.3061 -102.2608 1268.6 593 3 1 6.12303176911189e-17
"1996" 39.3061 -102.2608 1268.6 969 4 0.866025403784439 -0.5
"1997" 39.3061 -102.2608 1268.6 662 5 0.5 -0.866025403784439
"1998" 39.3061 -102.2608 1268.6 470 6 1.22460635382238e-16 -1
"1999" 39.3061 -102.2608 1268.6 863 7 -0.5 -0.866025403784439
"2000" 39.3061 -102.2608 1268.6 1052 8 -0.866025403784438 -0.5
"2001" 39.3061 -102.2608 1268.6 176 9 -1 -1.83690953073357e-16
"2002" 39.3061 -102.2608 1268.6 76 10 -0.866025403784439 0.5
"2003" 39.3061 -102.2608 1268.6 75 11 -0.5 0.866025403784438
"2004" 39.3061 -102.2608 1268.6 94 12 -2.44921270764475e-16 1
"2005" 39.7406 -104.1275 1554.8 18 1 0.5 0.866025403784439
"2006" 39.7406 -104.1275 1554.8 139 2 0.866025403784439 0.5
"2007" 39.7406 -104.1275 1554.8 279 3 1 6.12303176911189e-17
"2008" 39.7406 -104.1275 1554.8 684 4 0.866025403784439 -0.5
"2009" 39.7406 -104.1275 1554.8 399 5 0.5 -0.866025403784439
"2010" 39.7406 -104.1275 1554.8 787 6 1.22460635382238e-16 -1
"2011" 39.7406 -104.1275 1554.8 835 7 -0.5 -0.866025403784439
"2012" 39.7406 -104.1275 1554.8 361 8 -0.866025403784438 -0.5
"2013" 39.7406 -104.1275 1554.8 13 9 -1 -1.83690953073357e-16
"2014" 39.7406 -104.1275 1554.8 57 10 -0.866025403784439 0.5
"2015" 39.7406 -104.1275 1554.8 130 11 -0.5 0.866025403784438
"2016" 39.7406 -104.1275 1554.8 79 12 -2.44921270764475e-16 1
"2017" 39.6553 -105.7089 3054.1 95 1 0.5 0.866025403784439
"2018" 39.6553 -105.7089 3054.1 231 2 0.866025403784439 0.5
"2019" 39.6553 -105.7089 3054.1 562 3 1 6.12303176911189e-17
"2020" 39.6553 -105.7089 3054.1 379 4 0.866025403784439 -0.5
"2021" 39.6553 -105.7089 3054.1 588 5 0.5 -0.866025403784439
"2022" 39.6553 -105.7089 3054.1 728 6 1.22460635382238e-16 -1
"2023" 39.6553 -105.7089 3054.1 923 7 -0.5 -0.866025403784439
"2024" 39.6553 -105.7089 3054.1 652 8 -0.866025403784438 -0.5
"2025" 39.6553 -105.7089 3054.1 115 9 -1 -1.83690953073357e-16
"2026" 39.6553 -105.7089 3054.1 503 10 -0.866025403784439 0.5
"2027" 39.6553 -105.7089 3054.1 237 11 -0.5 0.866025403784438
"2028" 39.6553 -105.7089 3054.1 485 12 -2.44921270764475e-16 1
"2029" 37.0103 -102.5536 1251.2 181 1 0.5 0.866025403784439
"2030" 37.0103 -102.5536 1251.2 314 2 0.866025403784439 0.5
"2031" 37.0103 -102.5536 1251.2 549 3 1 6.12303176911189e-17
"2032" 37.0103 -102.5536 1251.2 346 4 0.866025403784439 -0.5
"2033" 37.0103 -102.5536 1251.2 254 5 0.5 -0.866025403784439
"2034" 37.0103 -102.5536 1251.2 239 6 1.22460635382238e-16 -1
"2035" 37.0103 -102.5536 1251.2 1213 7 -0.5 -0.866025403784439
"2036" 37.0103 -102.5536 1251.2 737 8 -0.866025403784438 -0.5
"2037" 37.0103 -102.5536 1251.2 305 9 -1 -1.83690953073357e-16
"2038" 37.0103 -102.5536 1251.2 58 10 -0.866025403784439 0.5
"2039" 37.0103 -102.5536 1251.2 10 11 -0.5 0.866025403784438
"2040" 37.0103 -102.5536 1251.2 51 12 -2.44921270764475e-16 1
"2041" 38.46 -105.2256 1639.2 48 1 0.5 0.866025403784439
"2042" 38.46 -105.2256 1639.2 231 2 0.866025403784439 0.5
"2043" 38.46 -105.2256 1639.2 554 3 1 6.12303176911189e-17
"2044" 38.46 -105.2256 1639.2 150 4 0.866025403784439 -0.5
"2045" 38.46 -105.2256 1639.2 130 5 0.5 -0.866025403784439
"2046" 38.46 -105.2256 1639.2 93 6 1.22460635382238e-16 -1
"2047" 38.46 -105.2256 1639.2 542 7 -0.5 -0.866025403784439
"2048" 38.46 -105.2256 1639.2 664 8 -0.866025403784438 -0.5
"2049" 38.46 -105.2256 1639.2 58 9 -1 -1.83690953073357e-16
"2050" 38.46 -105.2256 1639.2 69 10 -0.866025403784439 0.5
"2051" 38.46 -105.2256 1639.2 9 11 -0.5 0.866025403784438
"2052" 38.46 -105.2256 1639.2 56 12 -2.44921270764475e-16 1
"2053" 38.8575 -102.3328 1281.1 13 1 0.5 0.866025403784439
"2054" 38.8575 -102.3328 1281.1 94 2 0.866025403784439 0.5
"2055" 38.8575 -102.3328 1281.1 326 3 1 6.12303176911189e-17
"2056" 38.8575 -102.3328 1281.1 353 4 0.866025403784439 -0.5
"2057" 38.8575 -102.3328 1281.1 461 5 0.5 -0.866025403784439
"2058" 38.8575 -102.3328 1281.1 135 6 1.22460635382238e-16 -1
"2059" 38.8575 -102.3328 1281.1 1185 7 -0.5 -0.866025403784439
"2060" 38.8575 -102.3328 1281.1 622 8 -0.866025403784438 -0.5
"2061" 38.8575 -102.3328 1281.1 130 9 -1 -1.83690953073357e-16
"2062" 38.8575 -102.3328 1281.1 117 10 -0.866025403784439 0.5
"2063" 38.8575 -102.3328 1281.1 0 11 -0.5 0.866025403784438
"2064" 38.8575 -102.3328 1281.1 18 12 -2.44921270764475e-16 1
"2065" 38.4431 -106.7617 2440.2 40 1 0.5 0.866025403784439
"2066" 38.4431 -106.7617 2440.2 190 2 0.866025403784439 0.5
"2067" 38.4431 -106.7617 2440.2 219 3 1 6.12303176911189e-17
"2068" 38.4431 -106.7617 2440.2 228 4 0.866025403784439 -0.5
"2069" 38.4431 -106.7617 2440.2 76 5 0.5 -0.866025403784439
"2070" 38.4431 -106.7617 2440.2 14 6 1.22460635382238e-16 -1
"2071" 38.4431 -106.7617 2440.2 211 7 -0.5 -0.866025403784439
"2072" 38.4431 -106.7617 2440.2 332 8 -0.866025403784438 -0.5
"2073" 38.4431 -106.7617 2440.2 171 9 -1 -1.83690953073357e-16
"2074" 38.4431 -106.7617 2440.2 395 10 -0.866025403784439 0.5
"2075" 38.4431 -106.7617 2440.2 241 11 -0.5 0.866025403784438
"2076" 38.4431 -106.7617 2440.2 202 12 -2.44921270764475e-16 1
"2077" 37.3444 -108.595 1879.7 453 1 0.5 0.866025403784439
"2078" 37.3444 -108.595 1879.7 436 2 0.866025403784439 0.5
"2079" 37.3444 -108.595 1879.7 247 3 1 6.12303176911189e-17
"2080" 37.3444 -108.595 1879.7 210 4 0.866025403784439 -0.5
"2081" 37.3444 -108.595 1879.7 43 5 0.5 -0.866025403784439
"2082" 37.3444 -108.595 1879.7 109 6 1.22460635382238e-16 -1
"2083" 37.3444 -108.595 1879.7 616 7 -0.5 -0.866025403784439
"2084" 37.3444 -108.595 1879.7 501 8 -0.866025403784438 -0.5
"2085" 37.3444 -108.595 1879.7 333 9 -1 -1.83690953073357e-16
"2086" 37.3444 -108.595 1879.7 305 10 -0.866025403784439 0.5
"2087" 37.3444 -108.595 1879.7 107 11 -0.5 0.866025403784438
"2088" 37.3444 -108.595 1879.7 583 12 -2.44921270764475e-16 1
"2089" 38.8739 -106.9772 2702.7 561 1 0.5 0.866025403784439
"2090" 38.8739 -106.9772 2702.7 492 2 0.866025403784439 0.5
"2091" 38.8739 -106.9772 2702.7 136 3 1 6.12303176911189e-17
"2092" 38.8739 -106.9772 2702.7 634 4 0.866025403784439 -0.5
"2093" 38.8739 -106.9772 2702.7 323 5 0.5 -0.866025403784439
"2094" 38.8739 -106.9772 2702.7 234 6 1.22460635382238e-16 -1
"2095" 38.8739 -106.9772 2702.7 394 7 -0.5 -0.866025403784439
"2096" 38.8739 -106.9772 2702.7 733 8 -0.866025403784438 -0.5
"2097" 38.8739 -106.9772 2702.7 254 9 -1 -1.83690953073357e-16
"2098" 38.8739 -106.9772 2702.7 797 10 -0.866025403784439 0.5
"2099" 38.8739 -106.9772 2702.7 616 11 -0.5 0.866025403784438
"2100" 38.8739 -106.9772 2702.7 1422 12 -2.44921270764475e-16 1
"2101" 37.9806 -105.6897 2439.3 130 1 0.5 0.866025403784439
"2102" 37.9806 -105.6897 2439.3 247 2 0.866025403784439 0.5
"2103" 37.9806 -105.6897 2439.3 366 3 1 6.12303176911189e-17
"2104" 37.9806 -105.6897 2439.3 440 4 0.866025403784439 -0.5
"2105" 37.9806 -105.6897 2439.3 59 5 0.5 -0.866025403784439
"2106" 37.9806 -105.6897 2439.3 79 6 1.22460635382238e-16 -1
"2107" 37.9806 -105.6897 2439.3 222 7 -0.5 -0.866025403784439
"2108" 37.9806 -105.6897 2439.3 475 8 -0.866025403784438 -0.5
"2109" 37.9806 -105.6897 2439.3 211 9 -1 -1.83690953073357e-16
"2110" 37.9806 -105.6897 2439.3 137 10 -0.866025403784439 0.5
"2111" 37.9806 -105.6897 2439.3 52 11 -0.5 0.866025403784438
"2112" 37.9806 -105.6897 2439.3 116 12 -2.44921270764475e-16 1
"2113" 37.6911 -106.3078 2391.2 210 1 0.5 0.866025403784439
"2114" 37.6911 -106.3078 2391.2 54 2 0.866025403784439 0.5
"2115" 37.6911 -106.3078 2391.2 316 3 1 6.12303176911189e-17
"2116" 37.6911 -106.3078 2391.2 160 4 0.866025403784439 -0.5
"2117" 37.6911 -106.3078 2391.2 39 5 0.5 -0.866025403784439
"2118" 37.6911 -106.3078 2391.2 104 6 1.22460635382238e-16 -1
"2119" 37.6911 -106.3078 2391.2 338 7 -0.5 -0.866025403784439
"2120" 37.6911 -106.3078 2391.2 364 8 -0.866025403784438 -0.5
"2121" 37.6911 -106.3078 2391.2 153 9 -1 -1.83690953073357e-16
"2122" 37.6911 -106.3078 2391.2 79 10 -0.866025403784439 0.5
"2123" 37.6911 -106.3078 2391.2 20 11 -0.5 0.866025403784438
"2124" 37.6911 -106.3078 2391.2 97 12 -2.44921270764475e-16 1
"2125" 39.6244 -106.0336 2767.9 135 1 0.5 0.866025403784439
"2126" 39.6244 -106.0336 2767.9 170 2 0.866025403784439 0.5
"2127" 39.6244 -106.0336 2767.9 169 3 1 6.12303176911189e-17
"2128" 39.6244 -106.0336 2767.9 480 4 0.866025403784439 -0.5
"2129" 39.6244 -106.0336 2767.9 290 5 0.5 -0.866025403784439
"2130" 39.6244 -106.0336 2767.9 238 6 1.22460635382238e-16 -1
"2131" 39.6244 -106.0336 2767.9 531 7 -0.5 -0.866025403784439
"2132" 39.6244 -106.0336 2767.9 416 8 -0.866025403784438 -0.5
"2133" 39.6244 -106.0336 2767.9 102 9 -1 -1.83690953073357e-16
"2134" 39.6244 -106.0336 2767.9 427 10 -0.866025403784439 0.5
"2135" 39.6244 -106.0336 2767.9 246 11 -0.5 0.866025403784438
"2136" 39.6244 -106.0336 2767.9 329 12 -2.44921270764475e-16 1
"2137" 39.2814 -103.062 1499.9 0 1 0.5 0.866025403784439
"2138" 39.2814 -103.062 1499.9 52 2 0.866025403784439 0.5
"2139" 39.2814 -103.062 1499.9 317 3 1 6.12303176911189e-17
"2140" 39.2814 -103.062 1499.9 216 4 0.866025403784439 -0.5
"2141" 39.2814 -103.062 1499.9 132 5 0.5 -0.866025403784439
"2142" 39.2814 -103.062 1499.9 248 6 1.22460635382238e-16 -1
"2143" 39.2814 -103.062 1499.9 1429 7 -0.5 -0.866025403784439
"2144" 39.2814 -103.062 1499.9 1720 8 -0.866025403784438 -0.5
"2145" 39.2814 -103.062 1499.9 46 9 -1 -1.83690953073357e-16
"2146" 39.2814 -103.062 1499.9 114 10 -0.866025403784439 0.5
"2147" 39.2814 -103.062 1499.9 0 11 -0.5 0.866025403784438
"2148" 39.2814 -103.062 1499.9 64 12 -2.44921270764475e-16 1
"2149" 40.5764 -105.0858 1525.2 38 1 0.5 0.866025403784439
"2150" 40.5764 -105.0858 1525.2 166 2 0.866025403784439 0.5
"2151" 40.5764 -105.0858 1525.2 393 3 1 6.12303176911189e-17
"2152" 40.5764 -105.0858 1525.2 801 4 0.866025403784439 -0.5
"2153" 40.5764 -105.0858 1525.2 543 5 0.5 -0.866025403784439
"2154" 40.5764 -105.0858 1525.2 498 6 1.22460635382238e-16 -1
"2155" 40.5764 -105.0858 1525.2 321 7 -0.5 -0.866025403784439
"2156" 40.5764 -105.0858 1525.2 312 8 -0.866025403784438 -0.5
"2157" 40.5764 -105.0858 1525.2 16 9 -1 -1.83690953073357e-16
"2158" 40.5764 -105.0858 1525.2 223 10 -0.866025403784439 0.5
"2159" 40.5764 -105.0858 1525.2 178 11 -0.5 0.866025403784438
"2160" 40.5764 -105.0858 1525.2 56 12 -2.44921270764475e-16 1
"2161" 39.1444 -108.7281 1371 140 1 0.5 0.866025403784439
"2162" 39.1444 -108.7281 1371 197 2 0.866025403784439 0.5
"2163" 39.1444 -108.7281 1371 412 3 1 6.12303176911189e-17
"2164" 39.1444 -108.7281 1371 229 4 0.866025403784439 -0.5
"2165" 39.1444 -108.7281 1371 99 5 0.5 -0.866025403784439
"2166" 39.1444 -108.7281 1371 127 6 1.22460635382238e-16 -1
"2167" 39.1444 -108.7281 1371 82 7 -0.5 -0.866025403784439
"2168" 39.1444 -108.7281 1371 170 8 -0.866025403784438 -0.5
"2169" 39.1444 -108.7281 1371 178 9 -1 -1.83690953073357e-16
"2170" 39.1444 -108.7281 1371 513 10 -0.866025403784439 0.5
"2171" 39.1444 -108.7281 1371 247 11 -0.5 0.866025403784438
"2172" 39.1444 -108.7281 1371 259 12 -2.44921270764475e-16 1
"2173" 38.6878 -108.9608 1423.7 250 1 0.5 0.866025403784439
"2174" 38.6878 -108.9608 1423.7 295 2 0.866025403784439 0.5
"2175" 38.6878 -108.9608 1423.7 484 3 1 6.12303176911189e-17
"2176" 38.6878 -108.9608 1423.7 414 4 0.866025403784439 -0.5
"2177" 38.6878 -108.9608 1423.7 92 5 0.5 -0.866025403784439
"2178" 38.6878 -108.9608 1423.7 296 6 1.22460635382238e-16 -1
"2179" 38.6878 -108.9608 1423.7 199 7 -0.5 -0.866025403784439
"2180" 38.6878 -108.9608 1423.7 559 8 -0.866025403784438 -0.5
"2181" 38.6878 -108.9608 1423.7 178 9 -1 -1.83690953073357e-16
"2182" 38.6878 -108.9608 1423.7 508 10 -0.866025403784439 0.5
"2183" 38.6878 -108.9608 1423.7 262 11 -0.5 0.866025403784438
"2184" 38.6878 -108.9608 1423.7 333 12 -2.44921270764475e-16 1
"2185" 40.1819 -105.8706 2526.8 54 1 0.5 0.866025403784439
"2186" 40.1819 -105.8706 2526.8 149 2 0.866025403784439 0.5
"2187" 40.1819 -105.8706 2526.8 85 3 1 6.12303176911189e-17
"2188" 40.1819 -105.8706 2526.8 653 4 0.866025403784439 -0.5
"2189" 40.1819 -105.8706 2526.8 453 5 0.5 -0.866025403784439
"2190" 40.1819 -105.8706 2526.8 227 6 1.22460635382238e-16 -1
"2191" 40.1819 -105.8706 2526.8 358 7 -0.5 -0.866025403784439
"2192" 40.1819 -105.8706 2526.8 385 8 -0.866025403784438 -0.5
"2193" 40.1819 -105.8706 2526.8 139 9 -1 -1.83690953073357e-16
"2194" 40.1819 -105.8706 2526.8 602 10 -0.866025403784439 0.5
"2195" 40.1819 -105.8706 2526.8 183 11 -0.5 0.866025403784438
"2196" 40.1819 -105.8706 2526.8 324 12 -2.44921270764475e-16 1
"2197" 39.4608 -105.6786 2652.4 96 1 0.5 0.866025403784439
"2198" 39.4608 -105.6786 2652.4 124 2 0.866025403784439 0.5
"2199" 39.4608 -105.6786 2652.4 270 3 1 6.12303176911189e-17
"2200" 39.4608 -105.6786 2652.4 215 4 0.866025403784439 -0.5
"2201" 39.4608 -105.6786 2652.4 538 5 0.5 -0.866025403784439
"2202" 39.4608 -105.6786 2652.4 559 6 1.22460635382238e-16 -1
"2203" 39.4608 -105.6786 2652.4 578 7 -0.5 -0.866025403784439
"2204" 39.4608 -105.6786 2652.4 712 8 -0.866025403784438 -0.5
"2205" 39.4608 -105.6786 2652.4 148 9 -1 -1.83690953073357e-16
"2206" 39.4608 -105.6786 2652.4 419 10 -0.866025403784439 0.5
"2207" 39.4608 -105.6786 2652.4 103 11 -0.5 0.866025403784438
"2208" 39.4608 -105.6786 2652.4 96 12 -2.44921270764475e-16 1
"2209" 40.4925 -107.2547 1971.1 184 1 0.5 0.866025403784439
"2210" 40.4925 -107.2547 1971.1 299 2 0.866025403784439 0.5
"2211" 40.4925 -107.2547 1971.1 361 3 1 6.12303176911189e-17
"2212" 40.4925 -107.2547 1971.1 933 4 0.866025403784439 -0.5
"2213" 40.4925 -107.2547 1971.1 592 5 0.5 -0.866025403784439
"2214" 40.4925 -107.2547 1971.1 347 6 1.22460635382238e-16 -1
"2215" 40.4925 -107.2547 1971.1 180 7 -0.5 -0.866025403784439
"2216" 40.4925 -107.2547 1971.1 430 8 -0.866025403784438 -0.5
"2217" 40.4925 -107.2547 1971.1 143 9 -1 -1.83690953073357e-16
"2218" 40.4925 -107.2547 1971.1 554 10 -0.866025403784439 0.5
"2219" 40.4925 -107.2547 1971.1 485 11 -0.5 0.866025403784438
"2220" 40.4925 -107.2547 1971.1 756 12 -2.44921270764475e-16 1
"2221" 40.5453 -102.3411 1152.1 23 1 0.5 0.866025403784439
"2222" 40.5453 -102.3411 1152.1 110 2 0.866025403784439 0.5
"2223" 40.5453 -102.3411 1152.1 377 3 1 6.12303176911189e-17
"2224" 40.5453 -102.3411 1152.1 590 4 0.866025403784439 -0.5
"2225" 40.5453 -102.3411 1152.1 432 5 0.5 -0.866025403784439
"2226" 40.5453 -102.3411 1152.1 933 6 1.22460635382238e-16 -1
"2227" 40.5453 -102.3411 1152.1 786 7 -0.5 -0.866025403784439
"2228" 40.5453 -102.3411 1152.1 793 8 -0.866025403784438 -0.5
